,球队,球员,位置,team_id,出场次数,出场时间,进球数,射门数,射正球门数,长传次数,长传成功次数,传中次数,传中成功次数,直传次数,直传成功次数,任意球次数,任意球成功次数,角球次数,角球成功次数,直塞球成功次数,助攻次数,关键传球次数,向前传球成功次数,过人次数,过人成功次数,抢断次数,被过人次数,争高空球次数,争高空球成功次数,犯规次数,被犯规次数,拦截次数,封堵射门次数,解围次数,防守失误导致丢球数,防守失误导致射门数,黄牌次数,第二张黄牌次数,直接红牌次数,进球效率,被进球效率,积分
58498,Watford,Odion Ighalo,Forward,57,1.0,58.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647058824,0.166666666667,1.0
41945,Watford,Sebastian Prödl,Defender,57,1.0,98.0,0.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.117647058824,0.166666666667,1.0
15149,Bournemouth,Simon Francis,Defender,91,1.0,98.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,1.0,1.0,0.0,0.0,5.0,3.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.166666666667,0.117647058824,1.0
41725,Watford,Troy Deeney,Forward,57,1.0,98.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,1.0,1.0,0.0,17.0,10.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.117647058824,0.166666666667,1.0
56872,Bournemouth,Junior Stanislas,Midfielder,91,1.0,98.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,1.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.166666666667,0.117647058824,1.0
38439,Watford,Etienne Capoue,Midfielder,57,1.0,78.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647058824,0.166666666667,1.0
21123,Watford,Valon Behrami,Midfielder,57,1.0,98.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,6.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.117647058824,0.166666666667,1.0
40868,Watford,José Holebas,Defender,57,1.0,98.0,0.0,1.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,2.0,33.0,3.0,2.0,1.0,2.0,3.0,2.0,0.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.117647058824,0.166666666667,1.0
54469,Bournemouth,Adam Smith,Defender,91,1.0,98.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,24.0,6.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,0.166666666667,0.117647058824,1.0
56917,Bournemouth,Steve Cook,Defender,91,1.0,98.0,0.0,0.0,0.0,16.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.117647058824,1.0
